0.10	3.00
3.00	6.88
6.88	12.48
12.48	12.96
12.96	15.80
15.80	16.36
16.36	17.24
17.24	18.04
18.04	18.96
18.96	19.40
19.40	22.48
22.48	29.08
29.08	35.16
35.16	41.00
41.00	43.92
43.92	46.80
46.80	48.44
48.44	50.16
50.16	50.72
50.72	53.20
53.20	54.04
54.04	55.00
55.00	56.28
56.28	58.16
58.16	61.52
61.52	63.68
63.68	64.76
64.76	68.32
68.32	68.76
68.76	70.24
70.24	71.72
71.72	74.16
74.16	77.20
77.20	82.16
82.16	85.68
85.68	86.12
86.12	89.68
89.68	94.28
94.28	107.00
107.00	112.40
112.40	114.04
114.04	114.64
114.64	122.28
122.28	128.08
128.08	133.24
133.24	137.20
137.20	141.08
141.08	144.16
144.16	144.80
144.80	145.88
145.88	149.96
149.96	151.44
151.44	154.88
154.88	158.32
158.32	160.44
160.44	162.32
162.32	163.12
163.12	163.56
163.56	166.60
166.60	171.64
171.64	175.40
175.40	178.48
178.48	179.24
179.24	181.48
181.48	183.60
183.60	185.76
185.76	186.48
186.48	188.40
188.40	192.40
192.40	202.64
202.64	212.24
212.24	218.44
218.44	218.80
218.80	221.76
221.76	225.92
225.92	226.52
226.52	231.16
231.16	234.92
234.92	238.28
238.28	243.72
243.72	245.00
245.00	246.12
246.12	249.60
249.60	253.72
253.72	255.16
255.16	256.32
256.32	258.80
258.80	262.00
262.00	264.36
264.36	264.76
264.76	266.68
266.68	266.88
266.88	267.48
267.48	275.88
275.88	276.68
276.68	279.00
279.00	283.36
283.36	283.68
283.68	286.08
286.08	286.76
286.76	289.56
289.56	291.44
291.44	294.76
294.76	295.08
295.08	295.56
295.56	295.96
295.96	305.08
305.08	307.96
307.96	312.36
312.36	316.20
316.20	318.16
318.16	318.48
318.48	318.92
318.92	321.44
321.44	323.16
323.16	326.08
326.08	332.76
332.76	336.40
336.40	338.52
338.52	342.20
342.20	345.08
345.08	348.28
348.28	352.64
352.64	353.08
353.08	353.44
353.44	356.32
356.32	357.04
357.04	357.60
357.60	359.00
359.00	362.88
362.88	364.40
364.40	366.48
366.48	372.56
372.56	374.68
374.68	381.52
