0.10	2.35
3.00	6.51
6.80	10.62
11.22	16.11
17.00	19.08
19.66	21.37
21.86	24.95
25.31	28.95
29.20	30.95
31.24	34.20
35.46	39.97
40.42	42.04
43.24	44.97
45.26	45.95
46.71	50.02
50.77	52.91
53.48	54.91
56.37	58.71
59.06	61.08
61.37	63.31
63.44	64.55
64.97	67.57
68.02	69.82
70.57	73.84
74.44	77.44
77.68	79.84
80.82	84.08
84.80	87.44
87.71	90.62
91.26	92.71
93.08	95.44
95.66	98.35
99.04	100.75
101.08	102.33
102.46	103.28
103.55	104.75
105.93	108.91
109.13	111.60
112.88	115.77
116.15	118.20
118.48	124.37
125.71	128.11
128.55	130.95
131.35	134.11
134.68	137.13
137.60	140.57
141.11	144.66
145.15	146.75
146.86	148.48
149.20	150.22
150.37	151.82
152.15	156.22
156.55	160.71
161.15	163.31
163.46	167.48
170.57	174.02
174.48	176.04
176.73	178.95
179.31	181.68
181.97	183.77
185.11	187.11
187.60	190.31
191.71	193.71
193.93	198.60
199.62	201.48
201.60	204.04
204.28	207.00
207.84	209.66
209.91	212.60
213.42	215.88
216.04	218.46
218.84	222.22
222.37	223.75
224.55	227.55
227.93	232.33
232.84	236.55
238.51	242.35
242.95	244.88
245.02	247.31
247.73	249.24
251.26	253.42
254.17	256.22
257.20	261.24
261.60	264.13
265.00	266.42
266.71	267.53
268.22	270.51
270.68	271.80
272.24	274.28
274.88	275.97
276.08	278.42
278.71	280.88
281.82	284.33
284.80	286.93
287.00	289.26
