0.22	1.41
2.48	4.62
6.08	6.68
10.01	10.97
11.28	12.96
13.52	14.91
15.64	17.89
18.88	22.78
22.98	23.77
23.94	26.47
27.22	30.08
30.43	32.47
33.04	35.32
35.87	37.55
38.30	40.63
41.26	42.96
43.46	45.22
45.33	47.10
49.20	50.03
52.07	53.38
53.80	54.43
54.83	55.62
56.45	57.25
57.56	58.39
58.87	59.59
60.01	61.36
61.77	64.04
64.28	66.20
66.92	67.95
68.30	70.05
70.42	74.18
74.54	75.68
76.69	78.43
78.53	80.44
81.23	82.07
82.54	85.44
85.73	88.97
89.43	91.99
92.01	92.99
93.85	96.00
96.64	97.98
98.23	100.34
100.70	102.91
