0.18	2.08
3.32	3.87
4.91	6.75
7.91	10.84
10.86	13.06
13.32	15.76
16.26	18.42
18.48	22.89
23.28	25.38
25.47	26.79
26.87	29.59
30.50	31.83
31.98	33.21
33.37	35.11
35.18	37.52
37.88	39.29
41.85	42.46
43.54	45.46
46.58	50.40
50.60	52.63
52.84	54.90
55.15	56.63
56.82	58.69
59.13	62.27
62.92	65.67
65.75	68.34
68.38	70.45
70.88	73.59
73.81	75.90
76.06	78.34
78.48	81.80
85.64	86.25
87.29	88.70
92.05	94.16
94.31	96.14
96.57	98.43
98.73	100.93
101.26	103.77
104.07	105.42
105.56	107.13
107.38	109.13
109.16	110.08
110.36	111.14
111.53	113.52
113.65	114.49
114.65	116.24
116.80	118.08
118.55	120.18
120.63	122.23
122.81	125.48
127.92	128.50
129.45	131.35
133.32	137.02
137.55	139.23
139.64	141.42
141.49	142.54
142.62	144.20
144.77	146.05
146.27	149.59
150.19	153.81
154.86	157.67
158.26	162.73
163.02	165.38
165.57	166.91
167.70	168.93
169.00	172.00
