0.10	3.00
3.00	6.72
6.72	10.64
10.64	12.68
12.68	15.64
15.64	16.36
16.36	17.60
17.60	21.68
21.68	25.36
25.36	27.12
27.12	34.00
34.00	36.84
36.84	43.32
43.32	46.40
46.40	55.92
55.92	60.60
60.60	61.08
61.08	65.36
65.36	65.68
65.68	67.28
67.28	68.20
68.20	68.32
68.32	69.60
69.60	70.72
70.72	71.32
71.32	72.16
72.16	75.48
75.48	78.84
78.84	79.24
79.24	81.40
81.40	81.68
81.68	86.12
86.12	94.12
94.12	95.52
95.52	96.64
96.64	100.00
100.00	103.00
103.00	110.68
110.68	111.92
111.92	114.24
114.24	116.00
116.00	121.88
121.88	128.64
128.64	129.92
129.92	135.08
135.08	140.28
140.28	144.08
144.08	148.40
148.40	154.24
154.24	160.32
160.32	163.76
163.76	167.48
167.48	168.56
168.56	170.68
170.68	178.04
178.04	180.88
180.88	182.20
182.20	184.16
184.16	186.64
186.64	191.56
191.56	192.76
192.76	196.20
196.20	198.64
198.64	203.04
203.04	206.24
206.24	216.16
216.16	223.88
223.88	224.44
224.44	227.20
227.20	228.48
228.48	230.08
230.08	238.04
238.04	249.32
249.32	254.56
254.56	261.32
261.32	263.48
263.48	267.56
267.56	270.84
270.84	274.32
274.32	277.80
277.80	286.68
286.68	287.76
287.76	288.08
288.08	289.28
289.28	291.92
291.92	293.04
293.04	297.72
297.72	298.32
298.32	299.60
299.60	302.48
302.48	303.56
303.56	306.04
306.04	309.24
309.24	315.60
315.60	318.92
318.92	323.20
323.20	324.00
324.00	326.24
326.24	329.72
329.72	334.24
334.24	338.24
338.24	343.64
343.64	346.72
346.72	349.68
349.68	353.52
353.52	355.80
355.80	361.64
361.64	365.24
365.24	368.96
368.96	370.32
370.32	371.32
371.32	377.32
